"/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=6) X","/Q (modelFiles=ts18sl_scl_mat.lib:ss_18,mcparamset=6) Y","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=3) X","/Q (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=3) Y","/QB (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=4) X","/QB (modelFiles=ts18sl_scl_mat.lib:fs_18,mcparamset=4) Y","/QB (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=2) X","/QB (modelFiles=ts18sl_scl_mat.lib:sf_18,mcparamset=2) Y"
0.9360000000000006,0.005748169983685122,0.9360000000000006,0.0220315377792841,0.9360000000000006,0.6536761714050323,0.9360000000000006,0.7728458809850386
0.9720000000000006,0.004244472848812244,0.9720000000000006,0.01831576195813888,0.9720000000000006,0.6029189047284871,0.9720000000000006,0.7152479981943332
1.008000000000001,0.003018751623163193,1.008000000000001,0.01504698281194839,1.008000000000001,0.5543939330757383,1.008000000000001,0.6598558650283153
1.044000000000001,0.002050340163318491,1.044000000000001,0.01218124097868042,1.044000000000001,0.5090069959735958,1.044000000000001,0.6066442323827477
1.080000000000001,0.001317892897454389,1.080000000000001,0.009682814177584332,1.080000000000001,0.4679340894911009,1.080000000000001,0.5559270177270015
1.116000000000001,0.0007953068135223818,1.116000000000001,0.007523246409137568,1.116000000000001,0.432223433376479,1.116000000000001,0.5083656924940034
1.152000000000001,0.0004487343278333272,1.152000000000001,0.005680528832829139,1.152000000000001,0.4021154782553677,1.152000000000001,0.464966555468533
1.188000000000001,0.0002373329100684744,1.188000000000001,0.004138051143915243,1.188000000000001,0.3769426138681786,1.188000000000001,0.4268569675770119
1.224000000000001,0.0001188392621107486,1.224000000000001,0.002882707590466389,1.224000000000001,0.355728944290394,1.224000000000001,0.3946359412189086
1.260000000000001,5.709406539135855e-05,1.260000000000001,0.001901432983890999,1.260000000000001,0.3376098356725442,1.260000000000001,0.3679010152007981
1.296000000000001,2.658451348070827e-05,1.296000000000001,0.00117594242117817,1.296000000000001,0.3219144823844439,1.296000000000001,0.3456852705768961
1.332000000000001,1.204399947199683e-05,1.332000000000001,0.0006771097758039232,1.332000000000001,0.3081417668022911,1.332000000000001,0.3270371071509422
1.368000000000001,5.313617818362732e-06,1.368000000000001,0.0003626900694475111,1.368000000000001,0.2959234834616239,1.368000000000001,0.3111895935881939
1.404000000000001,2.287569208661385e-06,1.404000000000001,0.0001820639584173823,1.404000000000001,0.2849893790566523,1.404000000000001,0.2975425501130901
1.440000000000001,9.655379888367649e-07,1.440000000000001,8.67544788154433e-05,1.440000000000001,0.2751374788759519,1.440000000000001,0.2856291709867352
1.476000000000001,4.024191330117517e-07,1.476000000000001,3.96831542295903e-05,1.476000000000001,0.2662123810241966,1.476000000000001,0.2750958508669186
1.512000000000001,1.673082525264751e-07,1.512000000000001,1.751919725026569e-05,1.512000000000001,0.2580910480316152,1.512000000000001,0.2656835438275006
1.548000000000001,7.054847353010699e-08,1.548000000000001,7.48196745697498e-06,1.548000000000001,0.2506737631309353,1.548000000000001,0.2572044792184345
1.584000000000001,3.110077765863252e-08,1.584000000000001,3.102179684561476e-06,1.584000000000001,0.2438782108888836,1.584000000000001,0.249519584673641
1.620000000000001,1.510057363559934e-08,1.620000000000001,1.256411502870527e-06,1.620000000000001,0.2376354451417791,1.620000000000001,0.2425219745628917
1.656000000000001,8.615481972255778e-09,1.656000000000001,5.010434302559697e-07,1.656000000000001,0.2318870407536642,1.656000000000001,0.2361265848749173
1.692000000000001,5.972743755793969e-09,1.692000000000001,1.987251591092706e-07,1.692000000000001,0.2265830137692733,1.692000000000001,0.2302638363964142
1.728000000000001,4.877896656522149e-09,1.728000000000001,7.959831801259468e-08,1.728000000000001,0.2216802572302659,1.728000000000001,0.2248756325268717
1.764000000000001,4.406643570841992e-09,1.764000000000001,3.312772648461365e-08,1.764000000000001,0.2171413358049835,1.764000000000001,0.2199127202418247
1.8,4.187477466973505e-09,1.8,1.510350464374962e-08,1.8,0.212933538975575,1.8,0.2153328678706012
